draw_idx,hiv.beta_m2f,hiv.rel_init_prev,log_syph.beta_m2f,log_syph.rel_trans_primary,syph.time_to_undetectable,syph.p_symp_primary_f,syph.p_symp_primary_m,log_syph.rel_init_prev,syph_symp_test.rel_test,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m2_conc,structuredsexual.dur_sw,log_hiv_syph.rel_sus_syph_hiv,log_hiv_syph.rel_trans_syph_hiv
1,0.0279033680782434,0.4552441884808162,-2.092179683456945,1.512672023379198,24.237602401821427,0.2626488452669679,0.6876301659877679,-0.358733318557578,1.230696149476577,-1.9984317905062703,-0.919154945394224,-2.9430435414856806,0.8012561136472591,7.629333138241465,2.491730512268836,0.9769852220447968,0.580285201600963
4,0.0053897817929208,1.0372526161190987,-1.4460668507733547,1.659988439947024,20.89533318895047,0.4099091421950589,0.8085126644063811,-1.699832575177428,1.3029052129455352,-1.666477989081807,-1.391666775174309,-2.733892106107351,0.6789073490361149,6.759361891579703,10.733926044154437,0.3951605723712066,0.3382707024683642
14,0.0208601671123352,0.8660445494416444,-1.4644743647268392,0.5500140023022277,22.84753048897717,0.2638733743913617,0.5740423242068952,-2.5716329636764024,0.709519123381207,-1.59745250546923,-2.6179826751462443,-2.5217000985162548,0.5951428354484813,6.613602282274718,6.539535984872552,0.496427230074645,0.3884746669624085
15,0.0084369662202313,1.3506196962057118,-1.7236297114590395,2.202468042610996,27.84769226377976,0.2082298978432766,0.5070154497048229,-1.690922582569549,0.7171559867173326,-1.6985603839701908,-0.8372817401928008,-2.691552588000177,0.6136581235856997,5.378113623590948,13.74114890982754,0.9961494749320108,0.440283860129901
17,0.0099713601986522,0.5675971868215612,-2.0944794873973787,1.5681480449092111,11.448006566395538,0.4521656054375449,0.9002096918497144,-1.0584802149357575,1.4054202734541208,-2.4072553046922374,-1.1167468290157132,-2.1023090021696325,0.556597216328939,3.928675726184419,9.843785009923003,0.6335423770208537,0.5950081842580398
26,0.0281307695921799,1.401950348861915,-1.8695645474979876,2.0856819904299524,18.94500100952841,0.4553564444995472,0.8572325857420375,-0.1640293166124871,0.8873897945511693,-1.9089174440229144,-2.5697808949755574,-2.4876988888666567,0.5978638811879674,4.500123289199026,4.329431706253718,0.2259839135478105,0.5181202811031691
27,0.0220041578587245,1.036018903885524,-2.11486542754458,1.5068256890188416,17.825315814059902,0.4402808822045185,0.702981575209376,-3.664168893011476,0.9832356099384454,-1.9020434278754137,-1.7770168952656895,-2.39407396254641,0.7720978644667043,3.4423692950904283,12.599809233739547,0.9787780925424237,0.0225141054611451
33,0.018975868865963,0.831255426666617,-1.6413999291334818,1.4064673951638378,26.93754915194812,0.542036808560012,0.9278986519813448,-1.8400728087653544,0.9498151062368688,-1.2081478142685875,-1.6330250475620018,-2.606071224578602,0.7368113678355821,3.716838538188774,14.76297439564367,0.3181994421400552,0.1299232910881342
34,0.0243474262837629,0.6838474949792838,-2.162575313615492,1.4841044948143556,16.699726758867996,0.5024583475773782,0.6430906564282817,-0.0199874377575359,0.7986854825890898,-2.655589145515314,-0.990107897680887,-1.3155257546185006,0.8720254785615376,5.208757912889509,12.378063779729358,0.390082717600537,0.0899923352552493
51,0.0174156364979711,0.5611801878922855,-2.1298569331564674,1.118837444610965,17.209850799866878,0.3864689721070115,0.6423580124463807,-0.4113721743404142,1.2143763586066516,-1.8536974888678197,-1.9077627590208643,-2.095955775221528,0.6031754181279246,3.329741833810795,8.899297107017327,1.0542080758355297,0.1551747239140046
63,0.0206314773535785,1.0381248520371915,-1.5331791535656,0.5942540572157539,22.627561959582945,0.1655694709873112,0.6806226525161138,-0.9061983476101824,1.2655796412222509,-1.954651825819726,-2.6366612784795462,-2.7009975077408264,0.5888653643668603,2.3222589585244817,6.797763583906779,0.0706132358776623,0.0081293606799633
136,0.0213685587595073,0.3773772127553607,-1.6928508207102768,2.1489554946395715,13.301244189208196,0.1817741365215159,0.6887382200470387,-2.0695792085779283,0.9553733312546856,-2.933613769789452,-1.5079733963619688,-2.340794027762275,0.5753639916396445,4.374690383446204,2.3871138867198654,0.8595981336975815,0.3215610565932522
152,0.0224464611313203,1.228343477480598,-2.050249600150733,1.0474205408421964,19.16871111217773,0.5177006858858882,0.7250285412178697,-1.5361318769469636,1.3698090796067564,-1.5682587877170242,-1.0029373878402943,-1.7137395351337648,0.8396718789628825,3.890777095431084,10.341833337483047,0.4527165146239476,0.4305294646048248
154,0.0141570416082449,1.2645791469051595,-1.9545117752374397,0.9856817407636924,13.503032165048303,0.4469269989370416,0.8711770895981856,-1.1003596827157849,1.0509471612243453,-1.830833183989077,-1.9280716899490205,-0.9813243211163892,0.7348406840665841,5.661925077123714,9.796963972830792,0.4265690706503234,0.5119193361943019
