draw_idx,hiv.beta_m2f,hiv.rel_init_prev,log_syph.beta_m2f,log_syph.rel_trans_primary,syph.time_to_undetectable,syph.p_symp_primary_f,syph.p_symp_primary_m,log_syph.rel_init_prev,syph_symp_test.rel_test,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m2_conc,structuredsexual.dur_sw,log_hiv_syph.rel_sus_syph_hiv,log_hiv_syph.rel_trans_syph_hiv
24,0.0261053163454987,1.3946047535721684,-1.8216566862486476,2.1963220270959303,26.27840603850329,0.4699538860031489,0.6612757939583217,-2.524573218750012,0.9889300243126428,-1.5532184521000814,-1.9483287061965648,-1.8585281377716711,0.6175642468354328,2.338796590413992,11.435016380502365,0.1939733174206419,0.0252817376302119
33,0.0235517377319261,0.7769108533332338,-1.616618353268565,1.818218030154248,22.915098303896247,0.3970736171200241,0.9462973039626894,-0.6757119493618924,0.4356302124737379,-1.5770719525366466,-2.163042768011118,-2.5449576854174065,0.5575227356711643,2.8536770763775485,10.729948791287338,1.0648576768606732,0.085751343120179
36,0.0057712819422378,0.5646337353575948,-1.548439771654758,1.8105791565373768,24.72641153700644,0.3747957675865743,0.8991568103754763,-0.2500282852294142,1.3796094875238525,-2.224054327812583,-1.172181209469244,-1.312594225181654,0.7838229279871757,2.985792471690196,5.329678611050353,0.2566353977792842,0.2961908097266519
50,0.0243064117885581,1.2885309214135756,-1.9456987072913288,2.2646641858286736,23.43763354224913,0.2750499296560433,0.6452546279911245,-1.8347404780618048,0.6042314421543803,-0.9088189224989665,-1.5724661513277698,-2.309552106288616,0.8235657521743067,6.350858506816476,2.387243329250361,0.7564646085644997,0.6860243003525809
53,0.0203590693886376,0.432717861350693,-1.13719329656853,0.6407738281347232,12.118481290960204,0.2507031389568652,0.7637644334470393,-0.8104891888653514,0.8779514942359614,-1.5963799183339669,-1.6874960418798082,-0.5281361469384347,0.8759450783179363,2.7150740597340906,13.436677509276617,0.6235242913972898,0.0386183528123028
62,0.0228948976521961,0.3900075011048536,-1.3937550375474637,1.6145673642887155,14.781022197316172,0.1945467962071457,0.5837811008216723,-0.3798879929790573,1.1000924904858576,-1.9244607198198107,-0.92229583267833,-1.2801782432088156,0.716642811638101,4.4430576273899485,10.199382699926916,0.4244355825357506,0.1902414489678908
66,0.026817019190328,0.3028107877745957,-1.7580651757676025,1.2887267850749244,16.31234043748727,0.4433266382183761,0.5349890632917574,-0.4805032617328533,0.3399720856092886,-0.5910267505550852,-0.8039745738046862,-2.2656380355193297,0.5933477288778515,3.95403458974515,4.241261356883385,0.1054117255607255,0.1973774727074959
77,0.0202555028141346,1.047043610123741,-2.212274782844544,0.8891459088521642,29.25487021230384,0.5178687833872391,0.7755886549684603,-2.168844286240597,0.3589466536830409,-0.950378721705925,-2.521551917792589,-0.8416958362290456,0.8207836627312073,3.126989064184607,5.986856719237603,0.7069434942255711,0.6598309618674146
81,0.0093107195787774,1.3235377946785802,-2.170166261855199,1.2544688524675018,20.63850667623539,0.2698354365282314,0.715470005382852,-0.6862871003896038,0.9319783955692288,-0.663220771475683,-0.91492013559301,-2.703718825595215,0.6249009186356019,7.783344883604624,11.291725531456072,0.4108651182365908,0.3491667870919804
83,0.0270607001196649,0.3700410742150199,-1.5731934661892946,1.302084209653487,18.776560981871228,0.2162682900518856,0.5356396599640745,-1.453119065944673,1.0332390510118536,-1.1645142033573477,-2.4919196164631328,-2.743222527014016,0.8382237475686412,6.182180149689711,11.768337353147848,0.4644318031782963,0.8988357271962475
98,0.028445361731915,1.4491400233433676,-1.870048560755678,1.0908775476320092,28.473765185631112,0.4518877604167008,0.7348729493240013,-0.6255178313554559,1.35628970435806,-1.8614968368059064,-1.8989787889828356,-2.8578669893637603,0.5904431871046087,7.013040663070978,9.215278748536644,0.2992046892763807,0.4809829312639881
103,0.0210177805834926,1.4200735925041612,-1.1266930318704411,1.0792671158062233,20.927008626667984,0.1364889727701016,0.9496692747758568,-2.81440942983109,1.406507556180441,-0.9672807058257628,-0.833062254722797,-1.9314309677719637,0.8587128737795989,5.722695771861602,13.63637016269916,0.5089670784554617,0.3448792727389179
