draw_idx,hiv.beta_m2f,hiv.rel_init_prev,log_syph.beta_m2f,log_syph.rel_trans_primary,syph.time_to_undetectable,syph.p_symp_primary_f,syph.p_symp_primary_m,log_syph.rel_init_prev,syph_symp_test.rel_test,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m2_conc,structuredsexual.dur_sw,log_hiv_syph.rel_sus_syph_hiv,log_hiv_syph.rel_trans_syph_hiv,structuredsexual.stable_act_decay,structuredsexual.client_marital_act_mult
163,0.0250096658824355,0.4866369938771334,-1.084950833275222,1.5659266084897343,10.999597440096512,0.1121405188388562,0.7365949486259618,-2.016021188644904,0.9905005747658155,-3.097024468052086,-1.5111422027243684,-2.275680459830125,0.592772464214808,7.248211709973164,6.916678094461759,0.6844486540744582,0.2977239841927248,0.0423841509248015,0.3450977676070485
572,0.0255650526237223,0.4503435370432697,-1.301532140256327,2.247222678683928,10.365689707276562,0.3337504278788269,0.5517645023774288,-0.4372441999367238,1.2627536343742098,-2.2032741127422293,-2.246799204768517,-1.544599712022952,0.8552387219022739,4.176532654234156,4.618596009068307,0.740750362640769,0.1381526084884838,0.1339961069808804,0.6640809950646751
724,0.0289067895840238,0.521181118000863,-1.245511040561028,1.7961482662413255,16.267930318111553,0.2426220037043338,0.6303315541762005,-1.7540403089529812,0.3399592265456813,-1.5508440568621422,-2.210598828889259,-0.6250995629689196,0.762772694318858,5.204072342696574,8.724236568835732,0.6661846410433119,0.0539657931606573,0.1586421734641254,0.6000837837705388
1183,0.0175447277009636,1.38039969209277,-1.2972871553498917,0.6159254449011919,12.62733167702428,0.5134363198872979,0.6679901083794862,-1.832807932397148,1.2316469635436995,-2.355596864401539,-1.4105950965428578,-2.831742526972353,0.5909433667157565,4.950829221652263,7.11824906589291,0.1158541698010908,0.7741616948678599,0.0660425599525157,0.9068362980454436
1233,0.0282171017444527,0.6977230627880828,-1.5107115629957328,1.6308430688942284,27.37802799744838,0.5577989739383727,0.9194695605273032,-2.22255384171003,1.0165318026835564,-2.971205793248308,-0.9713413202877232,-2.760975421220154,0.6965436169902872,4.423702954433922,6.4709057385491455,0.5336012747097315,0.313909161877228,0.1584871832583209,0.3205566831424344
1345,0.0231365152394436,1.029602418743206,-1.1902952424466475,1.2037690069184457,24.87270858390844,0.2258494060688505,0.8505443923938583,-1.1478142016844144,0.4930474444199013,-2.377270379413249,-2.367266011069181,-1.2934977739094666,0.6568817756491665,2.013962259647493,10.352969925430097,0.6137063117407753,0.3973174743199308,0.0999406382081146,0.642654739729499
1490,0.013498659964742,1.1572137515904923,-1.3917051277219017,0.8993202403578684,25.08019842675996,0.5569363763796056,0.718418103136317,-1.269213960722933,1.112549813403399,-3.490280463810544,-2.6154518326194687,-3.797109983305367,0.5606485184481845,2.001945435755029,14.307293119482582,0.1613501362743926,0.8396663800965,0.1237478125227356,0.6035712493280255
1648,0.0232680211975114,1.1312345599383464,-1.103430733458752,0.3846077387131855,17.851240181274868,0.5489996198176178,0.80779888872066,-0.8936586618387756,0.7000927688156253,-1.6278846854814764,-2.57009444629814,-0.762315370160334,0.5772935625779854,6.272366246569458,2.909341037761485,0.4222103530839394,0.881893868337051,0.165182909056822,0.4936188499252392
1744,0.0261276333522962,0.3397022231477427,-1.156276143309254,2.265311346598366,13.297801237798428,0.368001895298763,0.5784894507214366,-1.931012057383148,0.4895179791444432,-3.650589631377952,-1.1577543251139224,-2.0565311925184235,0.7366017170073351,2.6271573174596257,8.634721806298394,0.6620787196548322,0.5650755059155419,0.0418400821566214,0.7070586365447014
1813,0.0223551179603297,1.2942717317892796,-1.3093610763942318,1.505594081539211,28.07114914642496,0.5654302415105125,0.5687434457530226,-0.4810332867642808,1.321906791684103,-2.4198382086816936,-0.8967298207754784,-1.5255828144902883,0.712180262247043,5.408480149480905,5.547659657969202,0.0031978042834751,0.5704506597277131,0.1524238233201071,0.8734903280989159
