draw_idx,hiv.beta_m2f,hiv.rel_init_prev,log_syph.beta_m2f,log_syph.rel_trans_primary,syph.time_to_undetectable,syph.p_symp_primary_f,syph.p_symp_primary_m,log_syph.rel_init_prev,syph_symp_test.rel_test,log_ng.beta_m2f,log_ct.beta_m2f,log_tv.beta_m2f,structuredsexual.prop_f0,structuredsexual.m2_conc,structuredsexual.dur_sw,log_hiv_syph.rel_sus_syph_hiv,log_hiv_syph.rel_trans_syph_hiv
1,0.0279033680782434,0.4552441884808162,-2.092179683456945,1.512672023379198,24.237602401821427,0.2626488452669679,0.6876301659877679,-0.358733318557578,1.230696149476577,-1.9984317905062703,-0.919154945394224,-2.9430435414856806,0.8012561136472591,7.629333138241465,2.491730512268836,0.9769852220447968,0.580285201600963
17,0.0099713601986522,0.5675971868215612,-2.0944794873973787,1.5681480449092111,11.448006566395538,0.4521656054375449,0.9002096918497144,-1.0584802149357575,1.4054202734541208,-2.4072553046922374,-1.1167468290157132,-2.1023090021696325,0.556597216328939,3.928675726184419,9.843785009923003,0.6335423770208537,0.5950081842580398
20,0.0256441339929037,0.5787838412081006,-1.7883407271990268,1.0074077747462633,13.19423802335705,0.4146932318973225,0.5449239622846975,-0.5180280812822429,0.8453821912126018,-2.778681074132474,-2.364912960179791,-3.5402889565761946,0.8172127891309366,5.761546154940344,14.403583655588363,0.5406547999143135,0.461667387742357
26,0.0281307695921799,1.401950348861915,-1.8695645474979876,2.0856819904299524,18.94500100952841,0.4553564444995472,0.8572325857420375,-0.1640293166124871,0.8873897945511693,-1.9089174440229144,-2.5697808949755574,-2.4876988888666567,0.5978638811879674,4.500123289199026,4.329431706253718,0.2259839135478105,0.5181202811031691
27,0.0220041578587245,1.036018903885524,-2.11486542754458,1.5068256890188416,17.825315814059902,0.4402808822045185,0.702981575209376,-3.664168893011476,0.9832356099384454,-1.9020434278754137,-1.7770168952656895,-2.39407396254641,0.7720978644667043,3.4423692950904283,12.599809233739547,0.9787780925424237,0.0225141054611451
30,0.0171569423746375,0.3362402828176398,-1.9042227921080384,1.7491746030699298,18.325244222782334,0.4029846279888354,0.8744344300772502,-1.4078135988190073,0.818559600202442,-2.344379942667202,-1.8924807434411053,-3.847182255362947,0.8406284451961585,7.995014325127318,11.937862385925271,0.1555809820948039,0.5518827961978091
33,0.018975868865963,0.831255426666617,-1.6413999291334818,1.4064673951638378,26.93754915194812,0.542036808560012,0.9278986519813448,-1.8400728087653544,0.9498151062368688,-1.2081478142685875,-1.6330250475620018,-2.606071224578602,0.7368113678355821,3.716838538188774,14.76297439564367,0.3181994421400552,0.1299232910881342
34,0.0243474262837629,0.6838474949792838,-2.162575313615492,1.4841044948143556,16.699726758867996,0.5024583475773782,0.6430906564282817,-0.0199874377575359,0.7986854825890898,-2.655589145515314,-0.990107897680887,-1.3155257546185006,0.8720254785615376,5.208757912889509,12.378063779729358,0.390082717600537,0.0899923352552493
51,0.0174156364979711,0.5611801878922855,-2.1298569331564674,1.118837444610965,17.209850799866878,0.3864689721070115,0.6423580124463807,-0.4113721743404142,1.2143763586066516,-1.8536974888678197,-1.9077627590208643,-2.095955775221528,0.6031754181279246,3.329741833810795,8.899297107017327,1.0542080758355297,0.1551747239140046
52,0.0297988881593274,1.077035032003497,-1.871680806243583,0.8816323950593811,11.106261077344758,0.2060518967842029,0.5654766365572864,-3.5888154786923656,1.241363219561055,-3.36922035873944,-2.881781502521441,-1.2093005036987976,0.7453995851166966,2.460849479619918,10.160678299856007,0.8631049759319345,0.1825211205652752
